lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,year,day,month,day_of_week,week_of_year,arrival_lag_1,arrival_lag_7,arrival_rolling_mean_7,arrival_rolling_mean_14,arrival_pct_change,volatility
12000.0,12000.0,10000.0,10000.0,11142.857142857143,10714.285714285714,10366.666666666666,1069.0449676497033,994.4903161977049,2002,17,9,1,38,0.02,0.04,0.02428571428571429,0.024999999999999998,-50.0,LOW
10000.0,8000.0,7000.0,8000.0,7428.571428571428,7214.285714285715,7266.666666666667,1902.3794624226844,1423.8934396479706,2002,29,5,2,22,0.01,3.0,1.2257142857142858,2.27,100.0,HIGH
9000.0,6000.0,7000.0,8000.0,7571.428571428572,7357.142857142857,7300.0,1988.0595947760107,1499.0839693802175,2002,31,5,4,22,0.02,2.0,0.7999999999999999,2.0571428571428574,0.0,HIGH
10000.0,6000.0,8000.0,7000.0,8142.857142857143,7571.428571428572,7366.666666666667,2035.4009783964311,1650.8406117111144,2002,1,6,5,22,0.02,3.5,0.5171428571428571,1.8442857142857143,100.0,LOW
10000.0,6000.0,8000.0,7000.0,8714.285714285714,7714.285714285715,7466.666666666667,1889.8223650461384,1772.810520855837,2002,3,6,0,23,0.04,0.02,0.022857142857142857,1.5614285714285714,-50.0,LOW
10000.0,6000.0,7000.0,7000.0,9285.714285714286,7857.142857142857,7566.666666666667,1496.026483086195,1875.2289237539821,2002,4,6,1,23,0.02,0.03,0.022857142857142857,1.3985714285714288,49.999999999999986,LOW
10000.0,10000.0,6000.0,6000.0,9857.142857142857,8071.428571428572,7666.666666666667,377.9644730092438,1940.0351192017802,2002,5,6,2,23,0.03,0.02,0.022857142857142857,1.1507142857142856,0.0,LOW
10000.0,10000.0,6000.0,6000.0,9857.142857142857,8357.142857142857,7800.0,377.9644730092438,1905.746082737187,2002,6,6,3,23,0.03,0.01,0.024285714285714282,0.8885714285714286,-33.33333333333333,LOW
10000.0,9000.0,8000.0,8000.0,9857.142857142857,8642.857142857143,7933.333333333333,377.9644730092438,1823.232246362439,2002,7,6,4,23,0.02,0.02,0.025714285714285717,0.6257142857142857,49.999999999999986,LOW
10000.0,10000.0,6000.0,7000.0,10000.0,8785.714285714286,8000.0,0.0,1847.183778644646,2002,10,6,0,24,0.03,0.02,0.027142857142857142,0.4135714285714286,-33.33333333333333,HIGH
8000.0,10000.0,6000.0,7000.0,9714.285714285714,8928.57142857143,8033.333333333333,755.9289460184626,1685.4255666327545,2002,11,6,1,24,0.02,0.04,0.027142857142857142,0.27214285714285713,49.999999999999986,LOW
8000.0,10000.0,6000.0,6000.0,9428.57142857143,9071.42857142857,8066.666666666667,975.9000729485392,1491.7354742965408,2002,12,6,2,24,0.03,0.02,0.025714285714285714,0.02428571428571429,0.0,LOW
8000.0,10000.0,6000.0,8000.0,9142.857142857143,9214.285714285714,8133.333333333333,1069.0449676497028,1251.3728724621076,2002,13,6,3,24,0.03,0.03,0.027142857142857142,0.024999999999999998,-66.66666666666666,LOW
8000.0,10000.0,10000.0,8000.0,8857.142857142857,9357.142857142857,8133.333333333333,1069.0449676497021,928.7827316640651,2002,14,6,4,24,0.01,0.03,0.02428571428571429,0.023571428571428573,100.0,LOW
8000.0,10000.0,10000.0,8000.0,8571.42857142857,9214.285714285714,8133.333333333333,975.9000729485375,974.9612559222294,2002,15,6,5,24,0.02,0.02,0.022857142857142857,0.023571428571428573,100.0,LOW
8000.0,10000.0,9000.0,8000.0,8285.714285714286,9071.42857142857,8133.333333333333,755.928946018459,997.2489631508752,2002,17,6,0,25,0.04,0.03,0.025714285714285714,0.025714285714285714,-50.0,LOW
8000.0,8000.0,10000.0,8000.0,8000.0,9000.0,8133.333333333333,0.0,1037.7490433255423,2002,18,6,1,25,0.02,0.02,0.024285714285714282,0.025714285714285717,49.999999999999986,LOW
8000.0,8000.0,10000.0,7000.0,8000.0,8857.142857142857,8133.333333333333,0.0,1027.1051820261923,2002,19,6,2,25,0.03,0.03,0.025714285714285714,0.02642857142857143,0.0,LOW
8000.0,8000.0,10000.0,7000.0,8000.0,8714.285714285714,8166.666666666667,0.0,994.4903161976957,2002,20,6,3,25,0.03,0.03,0.025714285714285714,0.025714285714285714,-33.33333333333333,LOW
8000.0,8000.0,10000.0,8000.0,8000.0,8571.42857142857,8200.0,0.0,937.6144618769933,2002,21,6,4,25,0.02,0.01,0.02428571428571429,0.025714285714285714,49.999999999999986,LOW
8000.0,8000.0,10000.0,8000.0,8000.0,8428.57142857143,8200.0,0.0,851.6306272526435,2002,22,6,5,25,0.03,0.02,0.027142857142857142,0.025714285714285714,0.0,HIGH
10000.0,8000.0,10000.0,7000.0,8285.714285714286,8428.57142857143,8266.666666666666,755.928946018459,851.6306272526435,2002,24,6,0,26,0.03,0.04,0.028571428571428574,0.025714285714285714,-33.33333333333333,HIGH
8000.0,8000.0,10000.0,6000.0,8285.714285714286,8285.714285714286,8300.0,755.928946018459,726.2730392025674,2002,25,6,1,26,0.02,0.02,0.025714285714285714,0.025714285714285714,49.999999999999986,LOW
8000.0,8000.0,8000.0,6000.0,8285.714285714286,8142.857142857143,8366.666666666666,755.928946018459,534.5224838248555,2002,28,6,4,26,0.03,0.03,0.027142857142857142,0.025714285714285717,0.0,HIGH
7000.0,8000.0,8000.0,8000.0,8142.857142857143,8071.428571428572,8400.0,899.7354108424407,615.727926214888,2002,29,6,5,26,0.03,0.03,0.027142857142857142,0.02642857142857143,33.33333333333334,LOW
7000.0,8000.0,8000.0,6000.0,8000.0,8000.0,8366.666666666666,1000.0000000000027,679.3662204867632,2002,1,7,0,27,0.04,0.02,0.028571428571428574,0.027142857142857142,-25.000000000000007,LOW
7000.0,8000.0,8000.0,6000.0,7857.142857142857,7928.571428571428,8400.0,1069.0449676496999,730.0459115473773,2002,2,7,1,27,0.03,0.03,0.03,0.027142857142857142,33.33333333333334,LOW
7000.0,10000.0,8000.0,6000.0,7714.285714285715,7857.142857142857,8433.333333333334,1112.6972805283756,770.3288865196487,2002,3,7,2,27,0.04,0.03,0.03142857142857143,0.029285714285714283,0.0,LOW
7000.0,8000.0,8000.0,6000.0,7285.714285714285,7785.714285714285,8466.666666666666,487.95003647427006,801.7837257372785,2002,4,7,3,27,0.04,0.02,0.032857142857142856,0.030714285714285715,-25.000000000000007,HIGH
8000.0,8000.0,8000.0,10000.0,7285.714285714285,7785.714285714285,8533.333333333334,487.95003647427006,801.7837257372785,2002,5,7,4,27,0.03,0.03,0.03428571428571429,0.03,33.33333333333334,LOW
8000.0,7000.0,8000.0,10000.0,7285.714285714285,7785.714285714285,8466.666666666666,487.95003647427006,801.7837257372785,2002,6,7,5,27,0.04,0.03,0.03571428571428571,0.03142857142857143,25.000000000000007,HIGH
7000.0,7000.0,8000.0,9000.0,7285.714285714285,7714.285714285715,8366.666666666666,487.95003647427006,825.4203058555622,2002,8,7,0,28,0.05,0.04,0.038571428571428576,0.032857142857142856,-60.0,LOW
7000.0,7000.0,8000.0,10000.0,7285.714285714285,7642.857142857143,8300.0,487.95003647427006,841.8973861411007,2002,9,7,1,28,0.02,0.03,0.03571428571428571,0.03214285714285715,0.0,HIGH
8000.0,7000.0,8000.0,10000.0,7428.571428571428,7642.857142857143,8233.333333333334,534.5224838248523,841.8973861411007,2002,10,7,2,28,0.02,0.04,0.03428571428571429,0.03214285714285715,49.999999999999986,LOW
8000.0,7000.0,10000.0,10000.0,7571.428571428572,7642.857142857143,8166.666666666667,534.5224838248525,841.8973861411007,2002,11,7,3,28,0.03,0.04,0.032857142857142856,0.03214285714285715,-33.33333333333333,HIGH
7000.0,8000.0,8000.0,10000.0,7571.428571428572,7428.571428571428,8066.666666666667,534.5224838248525,513.5525910131046,2002,12,7,4,28,0.02,0.03,0.030000000000000002,0.03142857142857143,0.0,LOW
7000.0,8000.0,8000.0,10000.0,7428.571428571428,7357.142857142857,7966.666666666667,534.5224838248523,497.24515809885645,2002,15,7,0,29,0.02,0.04,0.02857142857142857,0.03142857142857143,49.999999999999986,HIGH
8000.0,7000.0,7000.0,10000.0,7428.571428571428,7357.142857142857,7900.0,534.5224838248523,497.24515809885645,2002,16,7,1,29,0.03,0.05,0.027142857142857142,0.03142857142857143,-33.33333333333333,HIGH
7000.0,7000.0,7000.0,10000.0,7428.571428571428,7357.142857142857,7800.0,534.5224838248523,497.24515809885645,2002,18,7,3,29,0.02,0.02,0.022857142857142857,0.030714285714285715,0.0,LOW
7000.0,8000.0,7000.0,8000.0,7428.571428571428,7357.142857142857,7700.0,534.5224838248523,497.24515809885645,2002,19,7,4,29,0.02,0.02,0.022857142857142857,0.029285714285714286,49.999999999999986,LOW
7000.0,8000.0,7000.0,8000.0,7285.714285714285,7357.142857142857,7666.666666666667,487.95003647427006,497.24515809885645,2002,20,7,5,29,0.03,0.03,0.02428571428571429,0.029285714285714286,33.33333333333334,LOW
7000.0,7000.0,7000.0,8000.0,7142.857142857143,7357.142857142857,7633.333333333333,377.96447300923114,497.24515809885645,2002,22,7,0,30,0.04,0.02,0.025714285714285717,0.029285714285714286,-50.0,LOW
7000.0,7000.0,8000.0,8000.0,7142.857142857143,7357.142857142857,7600.0,377.96447300923114,497.24515809885645,2002,23,7,1,30,0.02,0.02,0.025714285714285714,0.027857142857142858,-50.0,LOW
7000.0,8000.0,8000.0,8000.0,7142.857142857143,7285.714285714285,7566.666666666667,377.96447300923114,468.80723093850565,2002,24,7,2,30,0.01,0.03,0.02428571428571429,0.02642857142857143,0.0,HIGH
