State Name,District Name,Market Name,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,Price_Spread,Price_Ratio
Tripura,Sepahijala,Bishalgarh,Beverages,0.04,5000,10000,9000,2002-09-07,2002,9,7,5,36,3,5000,1.8
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,7500,12000,10000,2002-09-09,2002,9,9,0,37,3,4500,1.3333333333333333
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,5000,8000,7000,2002-09-09,2002,9,9,0,37,3,3000,1.4
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,8000,12000,10000,2002-09-10,2002,9,10,1,37,3,4000,1.25
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,5000,8000,7000,2002-09-10,2002,9,10,1,37,3,3000,1.4
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,8000,14000,12000,2002-09-11,2002,9,11,2,37,3,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,6000,11000,10000,2002-09-11,2002,9,11,2,37,3,5000,1.6666666666666667
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,9000,12000,10000,2002-09-12,2002,9,12,3,37,3,3000,1.1111111111111112
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,5000,10000,8000,2002-09-12,2002,9,12,3,37,3,5000,1.6
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,5000,10000,9000,2002-09-13,2002,9,13,4,37,3,5000,1.8
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,8000,14000,12000,2002-09-13,2002,9,13,4,37,3,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,5000,9000,7000,2002-09-16,2002,9,16,0,38,3,4000,1.4
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,10000,14000,12000,2002-09-16,2002,9,16,0,38,3,4000,1.2
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,5000,10000,9000,2002-09-17,2002,9,17,1,38,3,5000,1.8
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,10000,14000,12000,2002-09-17,2002,9,17,1,38,3,4000,1.2
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-09-18,2002,9,18,2,38,3,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,10000,9000,2002-09-18,2002,9,18,2,38,3,4000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.04,8000,16000,12000,2002-09-21,2002,9,21,5,38,3,8000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.04,5000,14000,9000,2002-09-21,2002,9,21,5,38,3,9000,1.8
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-09-23,2002,9,23,0,39,3,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,10000,9000,2002-09-23,2002,9,23,0,39,3,4000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,12000,10000,2002-09-24,2002,9,24,1,39,3,4000,1.25
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,5000,10000,9000,2002-09-24,2002,9,24,1,39,3,5000,1.8
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,12000,10000,2002-09-25,2002,9,25,2,39,3,4000,1.25
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,5000,10000,9000,2002-09-25,2002,9,25,2,39,3,5000,1.8
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-09-26,2002,9,26,3,39,3,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,5000,10000,8000,2002-09-26,2002,9,26,3,39,3,5000,1.6
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-09-27,2002,9,27,4,39,3,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,10000,9000,2002-09-27,2002,9,27,4,39,3,4000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,10000,2002-09-30,2002,9,30,0,40,3,6000,1.25
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,5000,10000,9000,2002-09-30,2002,9,30,0,40,3,5000,1.8
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,7500,12000,9000,2002-10-01,2002,10,1,1,40,4,4500,1.2
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,5000,8000,7000,2002-10-01,2002,10,1,1,40,4,3000,1.4
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,5000,9000,7000,2002-10-03,2002,10,3,3,40,4,4000,1.4
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,7500,12000,9000,2002-10-03,2002,10,3,3,40,4,4500,1.2
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,10000,9000,2002-10-04,2002,10,4,4,40,4,4000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,12000,10000,2002-10-04,2002,10,4,4,40,4,4000,1.25
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,6000,9000,8000,2002-10-05,2002,10,5,5,40,4,3000,1.3333333333333333
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,8000,12000,10000,2002-10-05,2002,10,5,5,40,4,4000,1.25
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,10000,9000,2002-10-07,2002,10,7,0,41,4,4000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-10-07,2002,10,7,0,41,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,5000,9000,8000,2002-10-10,2002,10,10,3,41,4,4000,1.6
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,7500,14000,12000,2002-10-10,2002,10,10,3,41,4,6500,1.6
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,8000,14000,12000,2002-10-11,2002,10,11,4,41,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,5000,10000,9000,2002-10-11,2002,10,11,4,41,4,5000,1.8
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,6000,11000,10000,2002-10-21,2002,10,21,0,43,4,5000,1.6666666666666667
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,7500,14000,12000,2002-10-21,2002,10,21,0,43,4,6500,1.6
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,11000,10000,2002-10-22,2002,10,22,1,43,4,5000,1.6666666666666667
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-10-22,2002,10,22,1,43,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-10-23,2002,10,23,2,43,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,11000,10000,2002-10-23,2002,10,23,2,43,4,5000,1.6666666666666667
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-10-24,2002,10,24,3,43,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,10000,9000,2002-10-24,2002,10,24,3,43,4,4000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,8000,14000,12000,2002-10-25,2002,10,25,4,43,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,6000,11000,10000,2002-10-25,2002,10,25,4,43,4,5000,1.6666666666666667
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,6000,11000,10000,2002-10-26,2002,10,26,5,43,4,5000,1.6666666666666667
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,8000,14000,12000,2002-10-26,2002,10,26,5,43,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,5000,9000,8000,2002-10-28,2002,10,28,0,44,4,4000,1.6
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,7500,12000,10000,2002-10-28,2002,10,28,0,44,4,4500,1.3333333333333333
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,10000,9000,2002-10-29,2002,10,29,1,44,4,4000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-10-29,2002,10,29,1,44,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-10-30,2002,10,30,2,44,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,10000,9000,2002-10-30,2002,10,30,2,44,4,4000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,11000,10000,2002-10-31,2002,10,31,3,44,4,5000,1.6666666666666667
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-10-31,2002,10,31,3,44,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,6000,11000,10000,2002-11-02,2002,11,2,5,44,4,5000,1.6666666666666667
Tripura,Sepahijala,Bishalgarh,Beverages,0.03,8000,14000,12000,2002-11-02,2002,11,2,5,44,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,7500,14000,12000,2002-11-05,2002,11,5,1,45,4,6500,1.6
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,5000,11000,10000,2002-11-05,2002,11,5,1,45,4,6000,2.0
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,5000,11000,10000,2002-11-06,2002,11,6,2,45,4,6000,2.0
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-11-06,2002,11,6,2,45,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,6000,11000,10000,2002-11-07,2002,11,7,3,45,4,5000,1.6666666666666667
Tripura,Sepahijala,Bishalgarh,Beverages,0.01,8000,14000,12000,2002-11-07,2002,11,7,3,45,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,11000,10000,2002-11-11,2002,11,11,0,46,4,5000,1.6666666666666667
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-11-11,2002,11,11,0,46,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,6000,11000,10000,2002-11-23,2002,11,23,5,47,4,5000,1.6666666666666667
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,14000,12000,2002-11-23,2002,11,23,5,47,4,6000,1.5
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,8000,16000,14000,2002-12-02,2002,12,2,0,49,4,8000,1.75
Tripura,Sepahijala,Bishalgarh,Beverages,0.02,7000,14000,12000,2002-12-02,2002,12,2,0,49,4,7000,1.7142857142857142
Kerala,Malappuram,Manjeri,Beverages,3.0,40000,85000,62500,2003-02-05,2003,2,5,2,6,1,45000,1.5625
Kerala,Malappuram,Manjeri,Beverages,4.0,40000,85000,62500,2003-02-07,2003,2,7,4,6,1,45000,1.5625
Kerala,Malappuram,Manjeri,Beverages,20.0,45000,95000,70000,2003-02-11,2003,2,11,1,7,1,50000,1.5555555555555556
Kerala,Malappuram,Manjeri,Beverages,10.0,45000,95000,70000,2003-02-15,2003,2,15,5,7,1,50000,1.5555555555555556
Kerala,Malappuram,Manjeri,Beverages,8.0,45000,90000,75000,2003-02-22,2003,2,22,5,8,1,45000,1.6666666666666667
Kerala,Malappuram,Manjeri,Beverages,5.0,45000,80000,62500,2003-02-26,2003,2,26,2,9,1,35000,1.3888888888888888
Kerala,Malappuram,Manjeri,Beverages,5.0,45000,80000,62500,2003-03-08,2003,3,8,5,10,1,35000,1.3888888888888888
Kerala,Malappuram,Manjeri,Beverages,2.0,4500,8000,8000,2003-03-12,2003,3,12,2,11,1,3500,1.7777777777777777
Kerala,Malappuram,Manjeri,Beverages,1.0,4500,8000,6250,2003-03-19,2003,3,19,2,12,1,3500,1.3888888888888888
Kerala,Malappuram,Manjeri,Beverages,3.0,4500,8000,6250,2003-03-22,2003,3,22,5,12,1,3500,1.3888888888888888
Kerala,Malappuram,Manjeri,Beverages,2.0,6000,8000,6500,2003-03-26,2003,3,26,2,13,1,2000,1.0833333333333333
Kerala,Malappuram,Manjeri,Beverages,2.0,4000,8000,6000,2003-03-29,2003,3,29,5,13,1,4000,1.5
Kerala,Malappuram,Manjeri,Beverages,3.0,4000,8000,6000,2003-04-02,2003,4,2,2,14,2,4000,1.5
Kerala,Malappuram,Manjeri,Beverages,5.0,4000,8000,6000,2003-04-05,2003,4,5,5,14,2,4000,1.5
Kerala,Malappuram,Manjeri,Beverages,5.0,4000,8000,6000,2003-04-09,2003,4,9,2,15,2,4000,1.5
Kerala,Malappuram,Manjeri,Beverages,4.0,5000,8000,6000,2003-04-16,2003,4,16,2,16,2,3000,1.2
Kerala,Malappuram,Manjeri,Beverages,0.5,4000,8000,6000,2003-04-23,2003,4,23,2,17,2,4000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-04-25,2003,4,25,4,17,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,5.0,4000,8000,6000,2003-04-26,2003,4,26,5,17,2,4000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-04-26,2003,4,26,5,17,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-04-27,2003,4,27,6,17,2,9000,1.6666666666666667
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-04-28,2003,4,28,0,18,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,4.0,4000,7500,5750,2003-04-30,2003,4,30,2,18,2,3500,1.4375
Odisha,Puri,Sakhigopal,Beverages,0.6,10000,18000,15000,2003-04-30,2003,4,30,2,18,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-05-02,2003,5,2,4,18,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,2.0,4000,7500,5750,2003-05-03,2003,5,3,5,18,2,3500,1.4375
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-05-03,2003,5,3,5,18,2,9000,1.6666666666666667
Odisha,Puri,Sakhigopal,Beverages,0.6,10000,18000,15000,2003-05-05,2003,5,5,0,19,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-05-06,2003,5,6,1,19,2,8000,1.5
Meghalaya,West Jaintia Hills,Jowai,Beverages,0.1,14000,16000,15000,2003-05-06,2003,5,6,1,19,2,2000,1.0714285714285714
Odisha,Puri,Sakhigopal,Beverages,0.6,10000,18000,15000,2003-05-07,2003,5,7,2,19,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,5.0,4000,7300,5650,2003-05-07,2003,5,7,2,19,2,3300,1.4125
Odisha,Puri,Sakhigopal,Beverages,0.6,10000,18000,15000,2003-05-09,2003,5,9,4,19,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-05-10,2003,5,10,5,19,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,5.0,4000,7300,5650,2003-05-10,2003,5,10,5,19,2,3300,1.4125
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-05-11,2003,5,11,6,19,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-05-12,2003,5,12,0,20,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.4,10000,18000,15000,2003-05-13,2003,5,13,1,20,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,3.0,4000,7200,5600,2003-05-14,2003,5,14,2,20,2,3200,1.4
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-05-17,2003,5,17,5,20,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,5.0,4000,7200,5600,2003-05-17,2003,5,17,5,20,2,3200,1.4
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-05-18,2003,5,18,6,20,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.3,10000,18000,15000,2003-05-19,2003,5,19,0,21,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.3,10000,18000,15000,2003-05-20,2003,5,20,1,21,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.4,10000,18000,15000,2003-05-21,2003,5,21,2,21,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,10.0,3800,6600,5200,2003-05-22,2003,5,22,3,21,2,2800,1.368421052631579
Odisha,Puri,Sakhigopal,Beverages,0.4,10000,18000,15000,2003-05-22,2003,5,22,3,21,2,8000,1.5
Meghalaya,West Jaintia Hills,Jowai,Beverages,0.1,14000,15000,14500,2003-05-22,2003,5,22,3,21,2,1000,1.0357142857142858
Kerala,Malappuram,Manjeri,Beverages,8.0,3800,6800,5500,2003-05-24,2003,5,24,5,21,2,3000,1.4473684210526316
Odisha,Puri,Sakhigopal,Beverages,0.4,10000,18000,15000,2003-05-24,2003,5,24,5,21,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-05-25,2003,5,25,6,21,2,8000,1.5
Kerala,Kollam,Kollam,Beverages,0.25,5500,8000,6500,2003-05-27,2003,5,27,1,22,2,2500,1.1818181818181819
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-05-27,2003,5,27,1,22,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,2.0,4000,6600,5300,2003-05-28,2003,5,28,2,22,2,2600,1.325
Odisha,Puri,Sakhigopal,Beverages,0.4,10000,18000,15000,2003-05-28,2003,5,28,2,22,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-05-29,2003,5,29,3,22,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.4,10000,18000,15000,2003-05-30,2003,5,30,4,22,2,8000,1.5
Meghalaya,West Jaintia Hills,Jowai,Beverages,0.1,14000,15000,14500,2003-05-30,2003,5,30,4,22,2,1000,1.0357142857142858
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-05-31,2003,5,31,5,22,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,3.0,4000,6600,5300,2003-05-31,2003,5,31,5,22,2,2600,1.325
Odisha,Puri,Sakhigopal,Beverages,0.4,10000,18000,15000,2003-06-01,2003,6,1,6,22,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-02,2003,6,2,0,23,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-03,2003,6,3,1,23,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-04,2003,6,4,2,23,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,5.0,4000,7500,5770,2003-06-04,2003,6,4,2,23,2,3500,1.4425
Meghalaya,West Jaintia Hills,Jowai,Beverages,0.1,14000,15000,14500,2003-06-07,2003,6,7,5,23,2,1000,1.0357142857142858
Kerala,Malappuram,Manjeri,Beverages,5.0,4000,7500,5800,2003-06-07,2003,6,7,5,23,2,3500,1.45
Odisha,Puri,Sakhigopal,Beverages,0.6,10000,18000,15000,2003-06-08,2003,6,8,6,23,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.6,10000,18000,15000,2003-06-09,2003,6,9,0,24,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,5.0,4000,7500,5770,2003-06-11,2003,6,11,2,24,2,3500,1.4425
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-11,2003,6,11,2,24,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.4,10000,18000,15000,2003-06-12,2003,6,12,3,24,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-13,2003,6,13,4,24,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,4.0,4000,7500,5770,2003-06-14,2003,6,14,5,24,2,3500,1.4425
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-14,2003,6,14,5,24,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.4,10000,18000,15000,2003-06-15,2003,6,15,6,24,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-16,2003,6,16,0,25,2,8000,1.5
Kerala,Kollam,Kollam,Beverages,5.0,8500,10000,8500,2003-06-17,2003,6,17,1,25,2,1500,1.0
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-17,2003,6,17,1,25,2,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,5.0,4000,7500,4650,2003-06-18,2003,6,18,2,25,2,3500,1.1625
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-18,2003,6,18,2,25,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.4,10000,18000,15000,2003-06-20,2003,6,20,4,25,2,8000,1.5
Kerala,Kollam,Kollam,Beverages,2.0,8500,10000,8500,2003-06-20,2003,6,20,4,25,2,1500,1.0
Kerala,Malappuram,Manjeri,Beverages,8.0,4000,7500,5500,2003-06-21,2003,6,21,5,25,2,3500,1.375
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-21,2003,6,21,5,25,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-22,2003,6,22,6,25,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-06-23,2003,6,23,0,26,2,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.4,10000,18000,15000,2003-06-24,2003,6,24,1,26,2,8000,1.5
Kerala,Kollam,Kollam,Beverages,3.0,8500,10000,8500,2003-06-24,2003,6,24,1,26,2,1500,1.0
Kerala,Malappuram,Manjeri,Beverages,8.0,5000,5000,5000,2003-06-25,2003,6,25,2,26,2,0,1.0
Kerala,Malappuram,Manjeri,Beverages,6.0,5000,5800,5000,2003-06-28,2003,6,28,5,26,2,800,1.0
Kerala,Kollam,Kollam,Beverages,2.0,7000,10000,8500,2003-07-01,2003,7,1,1,27,3,3000,1.2142857142857142
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-07-04,2003,7,4,4,27,3,8000,1.5
Kerala,Kollam,Kollam,Beverages,2.0,8500,10000,8500,2003-07-04,2003,7,4,4,27,3,1500,1.0
Kerala,Malappuram,Manjeri,Beverages,8.0,4200,5800,5000,2003-07-05,2003,7,5,5,27,3,1600,1.1904761904761905
Kerala,Kollam,Kollam,Beverages,3.0,8500,10000,9000,2003-07-08,2003,7,8,1,28,3,1500,1.0588235294117647
Meghalaya,West Jaintia Hills,Jowai,Beverages,0.1,14000,15000,14500,2003-07-09,2003,7,9,2,28,3,1000,1.0357142857142858
Kerala,Malappuram,Manjeri,Beverages,6.0,5000,10000,7000,2003-07-12,2003,7,12,5,28,3,5000,1.4
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-07-16,2003,7,16,2,29,3,8000,1.5
Kerala,Malappuram,Manjeri,Beverages,3.0,4800,6500,5000,2003-07-16,2003,7,16,2,29,3,1700,1.0416666666666667
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-07-18,2003,7,18,4,29,3,8000,1.5
Kerala,Kollam,Kollam,Beverages,9.0,7000,10000,8500,2003-07-18,2003,7,18,4,29,3,3000,1.2142857142857142
Odisha,Puri,Sakhigopal,Beverages,0.5,10000,18000,15000,2003-07-21,2003,7,21,0,30,3,8000,1.5
Odisha,Puri,Sakhigopal,Beverages,0.6,9000,18000,15000,2003-07-22,2003,7,22,1,30,3,9000,1.6666666666666667
Kerala,Kollam,Kollam,Beverages,5.0,7500,9000,8500,2003-07-22,2003,7,22,1,30,3,1500,1.1333333333333333
Kerala,Malappuram,Manjeri,Beverages,6.0,4800,6500,5000,2003-07-23,2003,7,23,2,30,3,1700,1.0416666666666667
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-07-23,2003,7,23,2,30,3,9000,1.6666666666666667
Meghalaya,West Jaintia Hills,Jowai,Beverages,0.1,14000,15000,14500,2003-07-25,2003,7,25,4,30,3,1000,1.0357142857142858
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-07-25,2003,7,25,4,30,3,9000,1.6666666666666667
Kerala,Kollam,Kollam,Beverages,2.0,7500,9000,8500,2003-07-25,2003,7,25,4,30,3,1500,1.1333333333333333
Kerala,Malappuram,Manjeri,Beverages,8.0,5200,5500,5300,2003-07-26,2003,7,26,5,30,3,300,1.0192307692307692
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-07-27,2003,7,27,6,30,3,9000,1.6666666666666667
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-07-28,2003,7,28,0,31,3,9000,1.6666666666666667
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-07-29,2003,7,29,1,31,3,9000,1.6666666666666667
Kerala,Kollam,Kollam,Beverages,2.0,7500,9000,8500,2003-07-29,2003,7,29,1,31,3,1500,1.1333333333333333
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-07-30,2003,7,30,2,31,3,9000,1.6666666666666667
Kerala,Malappuram,Manjeri,Beverages,6.0,5000,7500,5500,2003-07-30,2003,7,30,2,31,3,2500,1.1
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,10000,2003-07-31,2003,7,31,3,31,3,9000,1.1111111111111112
Kerala,Kollam,Kollam,Beverages,2.0,8500,11000,9000,2003-08-01,2003,8,1,4,31,3,2500,1.0588235294117647
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,10000,2003-08-02,2003,8,2,5,31,3,9000,1.1111111111111112
Meghalaya,West Jaintia Hills,Jowai,Beverages,0.1,14000,15000,14500,2003-08-02,2003,8,2,5,31,3,1000,1.0357142857142858
Kerala,Malappuram,Manjeri,Beverages,6.0,5000,7500,5500,2003-08-02,2003,8,2,5,31,3,2500,1.1
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,10000,2003-08-04,2003,8,4,0,32,3,9000,1.1111111111111112
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,10000,2003-08-05,2003,8,5,1,32,3,9000,1.1111111111111112
Kerala,Kollam,Kollam,Beverages,2.0,8500,11500,9000,2003-08-05,2003,8,5,1,32,3,3000,1.0588235294117647
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-08-06,2003,8,6,2,32,3,9000,1.6666666666666667
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-08-07,2003,8,7,3,32,3,9000,1.6666666666666667
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-08-08,2003,8,8,4,32,3,9000,1.6666666666666667
Odisha,Puri,Sakhigopal,Beverages,0.6,9000,18000,15000,2003-08-09,2003,8,9,5,32,3,9000,1.6666666666666667
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-08-10,2003,8,10,6,32,3,9000,1.6666666666666667
Meghalaya,West Jaintia Hills,Jowai,Beverages,0.1,14000,15000,14500,2003-08-11,2003,8,11,0,33,3,1000,1.0357142857142858
Kerala,Kollam,Kollam,Beverages,5.0,8500,10000,9000,2003-08-12,2003,8,12,1,33,3,1500,1.0588235294117647
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,10000,2003-08-12,2003,8,12,1,33,3,9000,1.1111111111111112
Odisha,Puri,Sakhigopal,Beverages,0.5,9000,18000,15000,2003-08-13,2003,8,13,2,33,3,9000,1.6666666666666667
Odisha,Puri,Sakhigopal,Beverages,0.6,9000,18000,15000,2003-08-14,2003,8,14,3,33,3,9000,1.6666666666666667
